"","x","album_name","track_title","word","sentiment","method"
"2988",7689,"The Life Of Pablo","Facts (Charlie Heat Version)","woo",3,"AFINN"
"2989",7693,"The Life Of Pablo","Facts (Charlie Heat Version)","bad",-3,"AFINN"
"2990",7693,"The Life Of Pablo","Facts (Charlie Heat Version)","shit",-4,"AFINN"
"2991",7694,"The Life Of Pablo","Facts (Charlie Heat Version)","stuck",-2,"AFINN"
"2992",7695,"The Life Of Pablo","Facts (Charlie Heat Version)","woo",3,"AFINN"
"2993",7696,"The Life Of Pablo","Facts (Charlie Heat Version)","aggressive",-2,"AFINN"
"2994",7698,"The Life Of Pablo","Facts (Charlie Heat Version)","reckless",-2,"AFINN"
"2995",7710,"The Life Of Pablo","Facts (Charlie Heat Version)","arrogant",-2,"AFINN"
"2996",7710,"The Life Of Pablo","Facts (Charlie Heat Version)","niggas",-5,"AFINN"
"2997",7715,"The Life Of Pablo","Facts (Charlie Heat Version)","grey",-1,"AFINN"
"2998",7716,"The Life Of Pablo","Facts (Charlie Heat Version)","shit",-4,"AFINN"
"2999",7721,"The Life Of Pablo","Facts (Charlie Heat Version)","bad",-3,"AFINN"
"3000",7722,"The Life Of Pablo","Facts (Charlie Heat Version)","forget",-1,"AFINN"
"3001",7732,"The Life Of Pablo","Facts (Charlie Heat Version)","jerk",-3,"AFINN"
"3002",7736,"The Life Of Pablo","Facts (Charlie Heat Version)","bitches",-5,"AFINN"
"3003",7740,"The Life Of Pablo","Facts (Charlie Heat Version)","alive",1,"AFINN"
"3004",7741,"The Life Of Pablo","Facts (Charlie Heat Version)","celebrate",3,"AFINN"
"3005",7743,"The Life Of Pablo","Facts (Charlie Heat Version)","ha",6,"AFINN"
"3006",7744,"The Life Of Pablo","Facts (Charlie Heat Version)","perfect",3,"AFINN"
"3007",7745,"The Life Of Pablo","Fade (Ft. Post Malone & Ty Dolla $ign)","love",3,"AFINN"
"3008",7746,"The Life Of Pablo","Fade (Ft. Post Malone & Ty Dolla $ign)","love",3,"AFINN"
"3009",7747,"The Life Of Pablo","Fade (Ft. Post Malone & Ty Dolla $ign)","love",3,"AFINN"
"3010",7765,"The Life Of Pablo","Fade (Ft. Post Malone & Ty Dolla $ign)","love",3,"AFINN"
"3011",7772,"The Life Of Pablo","Fade (Ft. Post Malone & Ty Dolla $ign)","love",3,"AFINN"
"3012",7774,"The Life Of Pablo","Fade (Ft. Post Malone & Ty Dolla $ign)","hurt",-2,"AFINN"
"3013",7776,"The Life Of Pablo","Fade (Ft. Post Malone & Ty Dolla $ign)","love",3,"AFINN"
"3014",7778,"The Life Of Pablo","Fade (Ft. Post Malone & Ty Dolla $ign)","ass",-4,"AFINN"
"3015",7780,"The Life Of Pablo","Fade (Ft. Post Malone & Ty Dolla $ign)","ass",-4,"AFINN"
"3016",7780,"The Life Of Pablo","Fade (Ft. Post Malone & Ty Dolla $ign)","fuck",-4,"AFINN"
"3017",7782,"The Life Of Pablo","Fade (Ft. Post Malone & Ty Dolla $ign)","bitch",-5,"AFINN"
"3018",7799,"The Life Of Pablo","Fade (Ft. Post Malone & Ty Dolla $ign)","dick",-4,"AFINN"
"3019",7799,"The Life Of Pablo","Fade (Ft. Post Malone & Ty Dolla $ign)","shit",-4,"AFINN"
"3020",7840,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","shit",-4,"AFINN"
"3021",7842,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","broke",-1,"AFINN"
"3022",7842,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","die",-3,"AFINN"
"3023",7843,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","debt",-2,"AFINN"
"3024",7845,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","crazy",-2,"AFINN"
"3025",7847,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","hard",-1,"AFINN"
"3026",7853,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","influential",2,"AFINN"
"3027",7858,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","fine",2,"AFINN"
"3028",7858,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","worry",-3,"AFINN"
"3029",7862,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","aggressive",-2,"AFINN"
"3030",7863,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","god",1,"AFINN"
"3031",7865,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","beaten",-2,"AFINN"
"3032",7869,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","survived",2,"AFINN"
"3033",7874,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","god",1,"AFINN"
"3034",7884,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","smiled",2,"AFINN"
"3035",7885,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","crime",-3,"AFINN"
"3036",7885,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","worse",-3,"AFINN"
"3037",7886,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","share",1,"AFINN"
"3038",7891,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","hard",-1,"AFINN"
"3039",7897,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","dream",1,"AFINN"
"3040",7897,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","enlightened",2,"AFINN"
"3041",7903,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","god",1,"AFINN"
"3042",7904,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","confidence",2,"AFINN"
"3043",7904,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","drop",-1,"AFINN"
"3044",7910,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","scary",-2,"AFINN"
"3045",7914,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","broke",-1,"AFINN"
"3046",7917,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","niggas",-5,"AFINN"
"3047",7930,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","god",1,"AFINN"
"3048",7935,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","god",1,"AFINN"
"3049",7938,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","leave",-1,"AFINN"
"3050",7943,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","promised",1,"AFINN"
"3051",7953,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","god",1,"AFINN"
"3052",7958,"The Life Of Pablo","Saint Pablo (Ft. Sampha)","god",1,"AFINN"
"3053",7964,"ye","I Thought About Killing You","beautiful",3,"AFINN"
"3054",7964,"ye","I Thought About Killing You","darkest",-2,"AFINN"
"3055",7965,"ye","I Thought About Killing You","killing",-3,"AFINN"
"3056",7966,"ye","I Thought About Killing You","murder",-2,"AFINN"
"3057",7967,"ye","I Thought About Killing You","killing",-3,"AFINN"
"3058",7968,"ye","I Thought About Killing You","love",6,"AFINN"
"3059",7969,"ye","I Thought About Killing You","killing",-3,"AFINN"
"3060",7969,"ye","I Thought About Killing You","murder",-2,"AFINN"
"3061",7970,"ye","I Thought About Killing You","care",2,"AFINN"
"3062",7970,"ye","I Thought About Killing You","kill",-3,"AFINN"
"3063",7970,"ye","I Thought About Killing You","love",3,"AFINN"
"3064",7971,"ye","I Thought About Killing You","beautiful",3,"AFINN"
"3065",7971,"ye","I Thought About Killing You","darkest",-2,"AFINN"
"3066",7977,"ye","I Thought About Killing You","killing",-3,"AFINN"
"3067",7977,"ye","I Thought About Killing You","murder",-2,"AFINN"
"3068",7978,"ye","I Thought About Killing You","killing",-3,"AFINN"
"3069",7979,"ye","I Thought About Killing You","love",6,"AFINN"
"3070",7980,"ye","I Thought About Killing You","beautiful",3,"AFINN"
"3071",7980,"ye","I Thought About Killing You","darkest",-2,"AFINN"
"3072",7982,"ye","I Thought About Killing You","bad",-3,"AFINN"
"3073",7983,"ye","I Thought About Killing You","bad",-3,"AFINN"
"3074",7984,"ye","I Thought About Killing You","bad",-3,"AFINN"
"3075",7985,"ye","I Thought About Killing You","love",6,"AFINN"
"3076",7987,"ye","I Thought About Killing You","loving",2,"AFINN"
"3077",7987,"ye","I Thought About Killing You","struggling",-2,"AFINN"
"3078",7990,"ye","I Thought About Killing You","love",6,"AFINN"
"3079",7991,"ye","I Thought About Killing You","killing",-3,"AFINN"
"3080",7992,"ye","I Thought About Killing You","killing",-3,"AFINN"
"3081",7993,"ye","I Thought About Killing You","murder",-2,"AFINN"
"3082",7994,"ye","I Thought About Killing You","loved",3,"AFINN"
"3083",7995,"ye","I Thought About Killing You","dumb",-3,"AFINN"
"3084",7996,"ye","I Thought About Killing You","bright",1,"AFINN"
"3085",7997,"ye","I Thought About Killing You","bad",-3,"AFINN"
"3086",7997,"ye","I Thought About Killing You","hurt",-2,"AFINN"
"3087",7997,"ye","I Thought About Killing You","numb",-1,"AFINN"
"3088",7997,"ye","I Thought About Killing You","screamed",-2,"AFINN"
"3089",8001,"ye","I Thought About Killing You","died",-3,"AFINN"
"3090",8001,"ye","I Thought About Killing You","joke",2,"AFINN"
"3091",8002,"ye","I Thought About Killing You","bad",-6,"AFINN"
"3092",8003,"ye","I Thought About Killing You","bad",-3,"AFINN"
"3093",8004,"ye","I Thought About Killing You","shit",-4,"AFINN"
"3094",8008,"ye","I Thought About Killing You","die",-3,"AFINN"
"3095",8009,"ye","I Thought About Killing You","hero",2,"AFINN"
"3096",8009,"ye","I Thought About Killing You","niggas",-5,"AFINN"
"3097",8011,"ye","I Thought About Killing You","hard",-1,"AFINN"
"3098",8012,"ye","I Thought About Killing You","ass",-4,"AFINN"
"3099",8014,"ye","I Thought About Killing You","shit",-4,"AFINN"
"3100",8016,"ye","I Thought About Killing You","broke",-1,"AFINN"
"3101",8017,"ye","I Thought About Killing You","hate",-3,"AFINN"
"3102",8019,"ye","I Thought About Killing You","drop",-1,"AFINN"
"3103",8021,"ye","I Thought About Killing You","fire",-2,"AFINN"
"3104",8021,"ye","I Thought About Killing You","pay",-1,"AFINN"
"3105",8021,"ye","I Thought About Killing You","shit",-4,"AFINN"
"3106",8026,"ye","Yikes","shit",-4,"AFINN"
"3107",8027,"ye","Yikes","scare",-2,"AFINN"
"3108",8028,"ye","Yikes","shit",-4,"AFINN"
"3109",8029,"ye","Yikes","scare",-2,"AFINN"
"3110",8033,"ye","Yikes","died",-3,"AFINN"
"3111",8038,"ye","Yikes","pray",1,"AFINN"
"3112",8039,"ye","Yikes","pray",1,"AFINN"
"3113",8042,"ye","Yikes","shit",-4,"AFINN"
"3114",8043,"ye","Yikes","scare",-2,"AFINN"
"3115",8044,"ye","Yikes","shit",-4,"AFINN"
"3116",8045,"ye","Yikes","scare",-2,"AFINN"
"3117",8046,"ye","Yikes","fuck",-4,"AFINN"
"3118",8050,"ye","Yikes","shocked",-2,"AFINN"
"3119",8052,"ye","Yikes","ass",-4,"AFINN"
"3120",8053,"ye","Yikes","bad",-3,"AFINN"
"3121",8053,"ye","Yikes","bitches",-5,"AFINN"
"3122",8057,"ye","Yikes","leave",-1,"AFINN"
"3123",8058,"ye","Yikes","shit",-4,"AFINN"
"3124",8059,"ye","Yikes","bitches",-5,"AFINN"
"3125",8059,"ye","Yikes","fuck",-4,"AFINN"
"3126",8060,"ye","Yikes","fuck",-4,"AFINN"
"3127",8061,"ye","Yikes","scare",-2,"AFINN"
"3128",8063,"ye","Yikes","shit",-4,"AFINN"
"3129",8065,"ye","Yikes","scare",-2,"AFINN"
"3130",8066,"ye","Yikes","drop",-1,"AFINN"
"3131",8068,"ye","Yikes","bitches",-5,"AFINN"
"3132",8068,"ye","Yikes","fuck",-4,"AFINN"
"3133",8072,"ye","Yikes","warn",-2,"AFINN"
"3134",8075,"ye","Yikes","harm",-2,"AFINN"
"3135",8077,"ye","Yikes","niggas",-5,"AFINN"
"3136",8081,"ye","Yikes","fuck",-4,"AFINN"
"3137",8083,"ye","Yikes","shit",-4,"AFINN"
"3138",8088,"ye","All Mine (Ft. Ant Clemons & Ty Dolla $ign)","ass",-4,"AFINN"
"3139",8088,"ye","All Mine (Ft. Ant Clemons & Ty Dolla $ign)","damn",-4,"AFINN"
"3140",8090,"ye","All Mine (Ft. Ant Clemons & Ty Dolla $ign)","crazy",-2,"AFINN"
"3141",8094,"ye","All Mine (Ft. Ant Clemons & Ty Dolla $ign)","fuck",-8,"AFINN"
"3142",8097,"ye","All Mine (Ft. Ant Clemons & Ty Dolla $ign)","love",3,"AFINN"
"3143",8104,"ye","All Mine (Ft. Ant Clemons & Ty Dolla $ign)","cry",-1,"AFINN"
"3144",8106,"ye","All Mine (Ft. Ant Clemons & Ty Dolla $ign)","shit",-4,"AFINN"
"3145",8108,"ye","All Mine (Ft. Ant Clemons & Ty Dolla $ign)","ass",-4,"AFINN"
"3146",8108,"ye","All Mine (Ft. Ant Clemons & Ty Dolla $ign)","damn",-4,"AFINN"
"3147",8110,"ye","All Mine (Ft. Ant Clemons & Ty Dolla $ign)","crazy",-2,"AFINN"
"3148",8114,"ye","All Mine (Ft. Ant Clemons & Ty Dolla $ign)","scandal",-3,"AFINN"
"3149",8120,"ye","All Mine (Ft. Ant Clemons & Ty Dolla $ign)","enjoy",2,"AFINN"
"3150",8124,"ye","All Mine (Ft. Ant Clemons & Ty Dolla $ign)","bitch",-5,"AFINN"
"3151",8124,"ye","All Mine (Ft. Ant Clemons & Ty Dolla $ign)","guarantee",1,"AFINN"
"3152",8124,"ye","All Mine (Ft. Ant Clemons & Ty Dolla $ign)","leave",-1,"AFINN"
"3153",8126,"ye","All Mine (Ft. Ant Clemons & Ty Dolla $ign)","waste",-1,"AFINN"
"3154",8127,"ye","All Mine (Ft. Ant Clemons & Ty Dolla $ign)","shit",-4,"AFINN"
"3155",8130,"ye","All Mine (Ft. Ant Clemons & Ty Dolla $ign)","love",3,"AFINN"
"3156",8133,"ye","All Mine (Ft. Ant Clemons & Ty Dolla $ign)","ass",-4,"AFINN"
"3157",8133,"ye","All Mine (Ft. Ant Clemons & Ty Dolla $ign)","damn",-4,"AFINN"
"3158",8135,"ye","All Mine (Ft. Ant Clemons & Ty Dolla $ign)","crazy",-2,"AFINN"
"3159",8139,"ye","All Mine (Ft. Ant Clemons & Ty Dolla $ign)","fuck",-4,"AFINN"
"3160",8143,"ye","All Mine (Ft. Ant Clemons & Ty Dolla $ign)","fit",1,"AFINN"
"3161",8146,"ye","All Mine (Ft. Ant Clemons & Ty Dolla $ign)","bitch",-5,"AFINN"
"3162",8146,"ye","All Mine (Ft. Ant Clemons & Ty Dolla $ign)","fuck",-4,"AFINN"
"3163",8148,"ye","All Mine (Ft. Ant Clemons & Ty Dolla $ign)","ass",-4,"AFINN"
"3164",8148,"ye","All Mine (Ft. Ant Clemons & Ty Dolla $ign)","damn",-4,"AFINN"
"3165",8150,"ye","All Mine (Ft. Ant Clemons & Ty Dolla $ign)","crazy",-2,"AFINN"
"3166",8156,"ye","Wouldn't Leave (Ft. Jeremih, PARTYNEXTDOOR & Ty Dolla $ign)","god",1,"AFINN"
"3167",8158,"ye","Wouldn't Leave (Ft. Jeremih, PARTYNEXTDOOR & Ty Dolla $ign)","pretty",1,"AFINN"
"3168",8162,"ye","Wouldn't Leave (Ft. Jeremih, PARTYNEXTDOOR & Ty Dolla $ign)","slavery",-3,"AFINN"
"3169",8166,"ye","Wouldn't Leave (Ft. Jeremih, PARTYNEXTDOOR & Ty Dolla $ign)","calm",2,"AFINN"
"3170",8167,"ye","Wouldn't Leave (Ft. Jeremih, PARTYNEXTDOOR & Ty Dolla $ign)","leave",-2,"AFINN"
"3171",8173,"ye","Wouldn't Leave (Ft. Jeremih, PARTYNEXTDOOR & Ty Dolla $ign)","top",2,"AFINN"
"3172",8191,"ye","Wouldn't Leave (Ft. Jeremih, PARTYNEXTDOOR & Ty Dolla $ign)","lack",-2,"AFINN"
"3173",8197,"ye","Wouldn't Leave (Ft. Jeremih, PARTYNEXTDOOR & Ty Dolla $ign)","god",1,"AFINN"
"3174",8199,"ye","Wouldn't Leave (Ft. Jeremih, PARTYNEXTDOOR & Ty Dolla $ign)","pretty",1,"AFINN"
"3175",8201,"ye","Wouldn't Leave (Ft. Jeremih, PARTYNEXTDOOR & Ty Dolla $ign)","leave",-1,"AFINN"
"3176",8202,"ye","Wouldn't Leave (Ft. Jeremih, PARTYNEXTDOOR & Ty Dolla $ign)","hate",-3,"AFINN"
"3177",8202,"ye","Wouldn't Leave (Ft. Jeremih, PARTYNEXTDOOR & Ty Dolla $ign)","love",3,"AFINN"
"3178",8204,"ye","Wouldn't Leave (Ft. Jeremih, PARTYNEXTDOOR & Ty Dolla $ign)","fucked",-4,"AFINN"
"3179",8205,"ye","Wouldn't Leave (Ft. Jeremih, PARTYNEXTDOOR & Ty Dolla $ign)","hate",-3,"AFINN"
"3180",8205,"ye","Wouldn't Leave (Ft. Jeremih, PARTYNEXTDOOR & Ty Dolla $ign)","love",3,"AFINN"
"3181",8206,"ye","Wouldn't Leave (Ft. Jeremih, PARTYNEXTDOOR & Ty Dolla $ign)","embarrassed",-2,"AFINN"
"3182",8207,"ye","Wouldn't Leave (Ft. Jeremih, PARTYNEXTDOOR & Ty Dolla $ign)","hate",-3,"AFINN"
"3183",8207,"ye","Wouldn't Leave (Ft. Jeremih, PARTYNEXTDOOR & Ty Dolla $ign)","love",3,"AFINN"
"3184",8208,"ye","Wouldn't Leave (Ft. Jeremih, PARTYNEXTDOOR & Ty Dolla $ign)","embarrassed",-2,"AFINN"
"3185",8209,"ye","Wouldn't Leave (Ft. Jeremih, PARTYNEXTDOOR & Ty Dolla $ign)","miss",-2,"AFINN"
"3186",8210,"ye","Wouldn't Leave (Ft. Jeremih, PARTYNEXTDOOR & Ty Dolla $ign)","shit",-4,"AFINN"
"3187",8212,"ye","Wouldn't Leave (Ft. Jeremih, PARTYNEXTDOOR & Ty Dolla $ign)","fuck",-4,"AFINN"
"3188",8217,"ye","Wouldn't Leave (Ft. Jeremih, PARTYNEXTDOOR & Ty Dolla $ign)","loyalty",3,"AFINN"
"3189",8219,"ye","Wouldn't Leave (Ft. Jeremih, PARTYNEXTDOOR & Ty Dolla $ign)","worse",-3,"AFINN"
"3190",8220,"ye","Wouldn't Leave (Ft. Jeremih, PARTYNEXTDOOR & Ty Dolla $ign)","stuck",-2,"AFINN"
"3191",8221,"ye","Wouldn't Leave (Ft. Jeremih, PARTYNEXTDOOR & Ty Dolla $ign)","worst",-3,"AFINN"
"3192",8226,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","love",3,"AFINN"
"3193",8226,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","mistake",-2,"AFINN"
"3194",8227,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","love",3,"AFINN"
"3195",8227,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","mistake",-2,"AFINN"
"3196",8228,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","love",3,"AFINN"
"3197",8228,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","mistake",-2,"AFINN"
"3198",8229,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","love",3,"AFINN"
"3199",8229,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","mistake",-2,"AFINN"
"3200",8230,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","top",2,"AFINN"
"3201",8233,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","dirt",-2,"AFINN"
"3202",8234,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","ass",-4,"AFINN"
"3203",8234,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","debt",-2,"AFINN"
"3204",8234,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","shaky",-2,"AFINN"
"3205",8236,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","successful",3,"AFINN"
"3206",8237,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","lost",-3,"AFINN"
"3207",8237,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","love",3,"AFINN"
"3208",8238,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","bitch",-5,"AFINN"
"3209",8239,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","snubs",-2,"AFINN"
"3210",8240,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","lost",-3,"AFINN"
"3211",8240,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","mad",-3,"AFINN"
"3212",8246,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","true",2,"AFINN"
"3213",8249,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","bold",2,"AFINN"
"3214",8250,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","fight",-1,"AFINN"
"3215",8250,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","rich",2,"AFINN"
"3216",8251,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","calm",2,"AFINN"
"3217",8252,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","love",3,"AFINN"
"3218",8252,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","mistake",-2,"AFINN"
"3219",8253,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","love",3,"AFINN"
"3220",8253,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","mistake",-2,"AFINN"
"3221",8255,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","love",3,"AFINN"
"3222",8255,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","mistake",-2,"AFINN"
"3223",8257,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","love",3,"AFINN"
"3224",8257,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","mistake",-2,"AFINN"
"3225",8259,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","love",3,"AFINN"
"3226",8259,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","mistake",-2,"AFINN"
"3227",8260,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","love",3,"AFINN"
"3228",8260,"ye","No Mistakes (Ft. Charlie Wilson & Kid Cudi)","mistake",-2,"AFINN"
"3229",8264,"ye","Ghost Town (Ft. 070 Shake, Kid Cudi & PARTYNEXTDOOR)","god",1,"AFINN"
"3230",8273,"ye","Ghost Town (Ft. 070 Shake, Kid Cudi & PARTYNEXTDOOR)","love",3,"AFINN"
"3231",8282,"ye","Ghost Town (Ft. 070 Shake, Kid Cudi & PARTYNEXTDOOR)","pray",1,"AFINN"
"3232",8291,"ye","Ghost Town (Ft. 070 Shake, Kid Cudi & PARTYNEXTDOOR)","love",3,"AFINN"
"3233",8296,"ye","Ghost Town (Ft. 070 Shake, Kid Cudi & PARTYNEXTDOOR)","free",1,"AFINN"
"3234",8296,"ye","Ghost Town (Ft. 070 Shake, Kid Cudi & PARTYNEXTDOOR)","hurts",-2,"AFINN"
"3235",8299,"ye","Ghost Town (Ft. 070 Shake, Kid Cudi & PARTYNEXTDOOR)","free",1,"AFINN"
"3236",8299,"ye","Ghost Town (Ft. 070 Shake, Kid Cudi & PARTYNEXTDOOR)","hurts",-2,"AFINN"
"3237",8302,"ye","Ghost Town (Ft. 070 Shake, Kid Cudi & PARTYNEXTDOOR)","free",1,"AFINN"
"3238",8302,"ye","Ghost Town (Ft. 070 Shake, Kid Cudi & PARTYNEXTDOOR)","hurts",-2,"AFINN"
"3239",8305,"ye","Ghost Town (Ft. 070 Shake, Kid Cudi & PARTYNEXTDOOR)","free",1,"AFINN"
"3240",8305,"ye","Ghost Town (Ft. 070 Shake, Kid Cudi & PARTYNEXTDOOR)","hurts",-2,"AFINN"
"3241",8308,"ye","Ghost Town (Ft. 070 Shake, Kid Cudi & PARTYNEXTDOOR)","free",1,"AFINN"
"3242",8308,"ye","Ghost Town (Ft. 070 Shake, Kid Cudi & PARTYNEXTDOOR)","hurts",-2,"AFINN"
"3243",8310,"ye","Violent Crimes (Ft. 070 Shake & Ty Dolla $ign)","cry",-1,"AFINN"
"3244",8312,"ye","Violent Crimes (Ft. 070 Shake & Ty Dolla $ign)","violent",-3,"AFINN"
"3245",8313,"ye","Violent Crimes (Ft. 070 Shake & Ty Dolla $ign)","promise",1,"AFINN"
"3246",8314,"ye","Violent Crimes (Ft. 070 Shake & Ty Dolla $ign)","worried",-3,"AFINN"
"3247",8315,"ye","Violent Crimes (Ft. 070 Shake & Ty Dolla $ign)","scary",-2,"AFINN"
"3248",8316,"ye","Violent Crimes (Ft. 070 Shake & Ty Dolla $ign)","glory",2,"AFINN"
"3249",8317,"ye","Violent Crimes (Ft. 070 Shake & Ty Dolla $ign)","heroes",2,"AFINN"
"3250",8321,"ye","Violent Crimes (Ft. 070 Shake & Ty Dolla $ign)","niggas",-10,"AFINN"
"3251",8322,"ye","Violent Crimes (Ft. 070 Shake & Ty Dolla $ign)","niggas",-10,"AFINN"
"3252",8323,"ye","Violent Crimes (Ft. 070 Shake & Ty Dolla $ign)","niggas",-5,"AFINN"
"3253",8324,"ye","Violent Crimes (Ft. 070 Shake & Ty Dolla $ign)","forgive",1,"AFINN"
"3254",8324,"ye","Violent Crimes (Ft. 070 Shake & Ty Dolla $ign)","scared",-2,"AFINN"
"3255",8327,"ye","Violent Crimes (Ft. 070 Shake & Ty Dolla $ign)","hope",2,"AFINN"
"3256",8328,"ye","Violent Crimes (Ft. 070 Shake & Ty Dolla $ign)","silly",-1,"AFINN"
"3257",8331,"ye","Violent Crimes (Ft. 070 Shake & Ty Dolla $ign)","matter",1,"AFINN"
"3258",8333,"ye","Violent Crimes (Ft. 070 Shake & Ty Dolla $ign)","ass",-4,"AFINN"
"3259",8333,"ye","Violent Crimes (Ft. 070 Shake & Ty Dolla $ign)","charges",-2,"AFINN"
"3260",8333,"ye","Violent Crimes (Ft. 070 Shake & Ty Dolla $ign)","pray",1,"AFINN"
"3261",8337,"ye","Violent Crimes (Ft. 070 Shake & Ty Dolla $ign)","pray",1,"AFINN"
"3262",8339,"ye","Violent Crimes (Ft. 070 Shake & Ty Dolla $ign)","niggas",-5,"AFINN"
"3263",8339,"ye","Violent Crimes (Ft. 070 Shake & Ty Dolla $ign)","nuts",-3,"AFINN"
