"","album_name","track_title","track_n","lyric","line"
"6554","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"We don't want no devils in the house, God (Yes, Lord)",8
"6555","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"We want the lord (Yes, Jesus)",9
"6556","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"And that's it (Yes, God)",10
"6557","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Hallej- hand over Satan (Yes, Jesus)",11
"6558","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Jesus praise the Lord (Yes, God)",12
"6559","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"The-Dream",13
"6560","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"I'm tryna keep my faith",14
"6561","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"We on an ultralight beam",15
"6562","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"We on an ultralight beam",16
"6563","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"This is a God dream",17
"6564","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"This is a God dream",18
"6565","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"This is everything",19
"6566","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"This is everything",20
"6567","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"The-Dream",21
"6568","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Deliver us serenity",22
"6569","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Deliver us peace",23
"6570","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Deliver us loving",24
"6571","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"We know we need it",25
"6572","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"You know we need it",26
"6573","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"You know we need it",27
"6574","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"That's why we need you now, oh",28
"6575","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Pray for Paris",29
"6576","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Pray for the parents",30
"6577","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"This is a God dream",31
"6578","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"This is a God dream",32
"6579","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"This is a God dream",33
"6580","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"We on an ultralight beam",34
"6581","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"We on an ultralight beam",35
"6582","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"This is a God dream",36
"6583","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"This is a God dream",37
"6584","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"This is everything",38
"6585","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Everything (Thing, thing, thing)",39
"6586","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"I'm tryna keep my faith",40
"6587","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"But I'm looking for more",41
"6588","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Somewhere I can feel safe",42
"6589","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"And end my holy war",43
"6590","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"I'm tryna keep my faith",44
"6591","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Choir",45
"6592","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"So why send oppression not blessings?",46
"6593","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Why, oh why'd you do me wrong? (",47
"6594","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"More",48
"6595","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"You persecute the weak",49
"6596","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Because it makes you feel so strong",50
"6597","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"To save",51
"6598","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,") Don't have much strength to fight",52
"6599","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"So I look to the light",53
"6600","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"(War) To make these wrongs turn right",54
"6601","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Head up high, I look to the light",55
"6602","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Hey, 'cause I know that you'll make everything alright",56
"6603","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"And I know that you'll take good care of your child",57
"6604","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Oh, no longer am afraid of the night",58
"6605","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"'Cause I, I look to the light",59
"6606","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"When they come for you, I will shield your name",60
"6607","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"I will field their questions, I will feel your pain",61
"6608","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"No one can judge",62
"6609","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"They don't, they don't know",63
"6610","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"They don't know",64
"6611","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Foot on the Devil's neck 'til it drifted Pangaea",65
"6612","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"I'm moving all my family  from Chatham to Zambia",66
"6613","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Treat the demons just like Pam",67
"6614","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"I mean I fuck with your friends, but damn, Gina",68
"6615","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"I been this way since Arthur was anteater",69
"6616","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Now they wanna hit me with the woo wap, the bam",70
"6617","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Tryna snap  photos of familia",71
"6618","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"My daughter look just like Sia, you can't see her",72
"6619","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"You can feel the lyrics, the spirit coming in braille",73
"6620","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Tubman of the underground, come and follow the trail",74
"6621","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"I made Sunday Candy, I'm never going to hell",75
"6622","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"I met Kanye West, I'm never going to fail",76
"6623","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"He said, ""Let's do a good ass job with '",77
"6624","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Chance 3",78
"6625","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"I hear you gotta sell it to snatch the Grammy",79
"6626","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Let's make it so free and the bars so hard",80
"6627","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"That there ain't one gosh darn part you can't tweet",81
"6628","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"This is my part, nobody else speak",82
"6629","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"This is my part, nobody else speak",83
"6630","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"This little light of mine",84
"6631","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Glory be to God, yeah",85
"6632","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"I'ma make sure that they go where they can't go",86
"6633","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"If they don't wanna ride I'ma still give them raincoats",87
"6634","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Know what God said when he made the first rainbow",88
"6635","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Just throw this at the end if I'm too late for the intro",89
"6636","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Ugh, I'm just having fun with it",90
"6637","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"You know that a nigga was lost",91
"6638","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"I laugh in my head",92
"6639","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"'Cause I bet that my ex looking back like a pillar of salt",93
"6640","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Ugh, 'cause they'll flip the script on your ass like Wesley and Spike",94
"6641","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"You cannot mess with the light",95
"6642","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Look at lil' Chano from 79th",96
"6643","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"We on an ultralight beam",97
"6644","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"We on an ultralight beam",98
"6645","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"This is a God dream",99
"6646","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"This is a God dream",100
"6647","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"This is everything",101
"6648","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Everything",102
"6649","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"(Yes, God)",103
"6650","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"(Hallelujah)",104
"6651","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"I'm tryna keep my faith",105
"6652","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"(Yes, Jesus)",106
"6653","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"But I'm looking for more",107
"6654","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Somewhere I can feel safe",108
"6655","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"And end my holy war",109
"6656","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Choir",110
"6657","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Father, this prayer is for everyone that feels they're not good enough",111
"6658","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"This prayer's for everybody that feels like they're too messed up",112
"6659","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"For everyone that feels they've said ""I'm sorry"" too many times",113
"6660","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"You can never go too far when you can't come back home again",114
"6661","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"That's why I need...",115
"6662","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Faith, more, safe, war",116
"6663","The Life Of Pablo","Father Stretch My Hands Pt. 1 (Ft. Kid Cudi)",2,"Future",1
"6664","The Life Of Pablo","Father Stretch My Hands Pt. 1 (Ft. Kid Cudi)",2,"You're the only power (power)",2
"6665","The Life Of Pablo","Father Stretch My Hands Pt. 1 (Ft. Kid Cudi)",2,"You're the only power that can",3
"6666","The Life Of Pablo","Father Stretch My Hands Pt. 1 (Ft. Kid Cudi)",2,"You're the only power (power)",4
"6667","The Life Of Pablo","Father Stretch My Hands Pt. 1 (Ft. Kid Cudi)",2,"You're the only power that can",5
"6668","The Life Of Pablo","Father Stretch My Hands Pt. 1 (Ft. Kid Cudi)",2,"Ooooooo, ooooooo, oooooo",6
"6669","The Life Of Pablo","Father Stretch My Hands Pt. 1 (Ft. Kid Cudi)",2,"...other help...",7
"6670","The Life Of Pablo","Father Stretch My Hands Pt. 1 (Ft. Kid Cudi)",2,"If young Metro don't trust you I'm gon' shoot you",8
"6671","The Life Of Pablo","Father Stretch My Hands Pt. 1 (Ft. Kid Cudi)",2,"Pastor T.L. Barrett / Choir",9
